p,m,method,err,name,n,a
0,5,PA,0.6438972866974075,$A_1$,400,-1000
0,5,RA,0.0022653778409409903,$A_1$,400,-1000
0,13,PA,0.20347253003689575,$A_1$,400,-1000
0,13,RA,8.885972824464113e-06,$A_1$,400,-1000
0,21,PA,0.11529524730776894,$A_1$,400,-1000
0,21,RA,5.733734170424157e-08,$A_1$,400,-1000
0,30,PA,0.056881681408683396,$A_1$,400,-1000
0,30,RA,1.4045551418626345e-10,$A_1$,400,-1000
0,38,PA,0.02955092778659017,$A_1$,400,-1000
0,38,RA,2.9427105674576666e-13,$A_1$,400,-1000
0,47,PA,0.012073400446559602,$A_1$,400,-1000
0,47,RA,2.5210047048878795e-13,$A_1$,400,-1000
0,55,PA,0.004553954657528151,$A_1$,400,-1000
0,55,RA,4.298935730799893e-14,$A_1$,400,-1000
0,64,PA,0.0012957201045879678,$A_1$,400,-1000
0,64,RA,8.744102629086513e-14,$A_1$,400,-1000
0,72,PA,0.00039711634671068044,$A_1$,400,-1000
0,72,RA,6.905061583821889e-14,$A_1$,400,-1000
0,81,PA,9.048203301832902e-05,$A_1$,400,-1000
0,81,RA,1.2122533729426602e-13,$A_1$,400,-1000
0,89,PA,2.1436377182496915e-05,$A_1$,400,-1000
0,89,RA,6.476286669779369e-14,$A_1$,400,-1000
0,97,PA,4.14558118909828e-06,$A_1$,400,-1000
0,97,RA,6.833263603395304e-14,$A_1$,400,-1000
0,106,PA,6.467920407272086e-07,$A_1$,400,-1000
0,106,RA,6.451797857740878e-14,$A_1$,400,-1000
0,114,PA,9.886392528346251e-08,$A_1$,400,-1000
0,114,RA,6.451699338385739e-14,$A_1$,400,-1000
0,123,PA,1.136858953440584e-08,$A_1$,400,-1000
0,123,RA,6.451699338385739e-14,$A_1$,400,-1000
0,131,PA,1.4013451901284134e-09,$A_1$,400,-1000
0,131,RA,7.594917264038511e-14,$A_1$,400,-1000
0,140,PA,1.1042289160233608e-10,$A_1$,400,-1000
0,140,RA,6.15668904681935e-14,$A_1$,400,-1000
0,148,PA,1.1557848882746905e-11,$A_1$,400,-1000
0,148,RA,1.0523466552092361e-13,$A_1$,400,-1000
0,157,PA,6.900945655494394e-13,$A_1$,400,-1000
0,157,RA,9.763525729380848e-14,$A_1$,400,-1000
0,165,PA,7.723872746107951e-14,$A_1$,400,-1000
0,165,RA,8.400507300875616e-14,$A_1$,400,-1000
0,173,PA,6.094912564143037e-14,$A_1$,400,-1000
0,173,RA,6.826447599531214e-14,$A_1$,400,-1000
0,182,PA,6.111019935496555e-14,$A_1$,400,-1000
0,182,RA,6.721628580719513e-14,$A_1$,400,-1000
0,190,PA,6.11110244119289e-14,$A_1$,400,-1000
0,190,RA,6.666351471535475e-14,$A_1$,400,-1000
0,199,PA,6.116523440687379e-14,$A_1$,400,-1000
0,199,RA,6.555788813323826e-14,$A_1$,400,-1000
0,207,PA,6.116733045250539e-14,$A_1$,400,-1000
0,207,RA,6.908325149751952e-14,$A_1$,400,-1000
0,216,PA,6.11613972674276e-14,$A_1$,400,-1000
0,216,RA,6.506690472659095e-14,$A_1$,400,-1000
0,224,PA,6.116547401404e-14,$A_1$,400,-1000
0,224,RA,6.452029872380455e-14,$A_1$,400,-1000
0,233,PA,6.11637896350178e-14,$A_1$,400,-1000
0,233,RA,6.451699338385739e-14,$A_1$,400,-1000
0,241,PA,6.116353738134435e-14,$A_1$,400,-1000
0,241,RA,6.451699338385739e-14,$A_1$,400,-1000
0,250,PA,6.115775272725124e-14,$A_1$,400,-1000
0,250,RA,6.451699338385739e-14,$A_1$,400,-1000
1,5,PA,0.3301711367106336,$A_1$,400,-1000
1,5,RA,0.0006296381935370639,$A_1$,400,-1000
1,13,PA,0.10428833760559952,$A_1$,400,-1000
1,13,RA,5.184817364880469e-07,$A_1$,400,-1000
1,21,PA,0.044435960588845136,$A_1$,400,-1000
1,21,RA,6.855281348391928e-09,$A_1$,400,-1000
1,30,PA,0.015770443402724772,$A_1$,400,-1000
1,30,RA,1.1289588204705889e-11,$A_1$,400,-1000
1,38,PA,0.006284809611685728,$A_1$,400,-1000
1,38,RA,4.1626331271441995e-14,$A_1$,400,-1000
1,47,PA,0.0019436628685720872,$A_1$,400,-1000
1,47,RA,6.806072340628605e-14,$A_1$,400,-1000
1,55,PA,0.0005933394181573432,$A_1$,400,-1000
1,55,RA,5.3069981488090455e-14,$A_1$,400,-1000
1,64,PA,0.00013613032027807008,$A_1$,400,-1000
1,64,RA,7.895834344420565e-14,$A_1$,400,-1000
1,72,PA,3.477311531865722e-05,$A_1$,400,-1000
1,72,RA,4.7048837924789376e-14,$A_1$,400,-1000
1,81,PA,6.5246619797177535e-06,$A_1$,400,-1000
1,81,RA,3.9273663157310763e-14,$A_1$,400,-1000
1,89,PA,1.322797148940335e-06,$A_1$,400,-1000
1,89,RA,7.180842040557282e-14,$A_1$,400,-1000
1,97,PA,2.2115331803840022e-07,$A_1$,400,-1000
1,97,RA,7.267754817198555e-14,$A_1$,400,-1000
1,106,PA,2.9495228644615046e-08,$A_1$,400,-1000
1,106,RA,7.085797215105314e-14,$A_1$,400,-1000
1,114,PA,3.970526668530712e-09,$A_1$,400,-1000
1,114,RA,7.085728305773138e-14,$A_1$,400,-1000
1,123,PA,3.991496392455136e-10,$A_1$,400,-1000
1,123,RA,7.085728305773138e-14,$A_1$,400,-1000
1,131,PA,4.3827088233629633e-11,$A_1$,400,-1000
1,131,RA,6.871216603860648e-14,$A_1$,400,-1000
1,140,PA,3.0659375566218372e-12,$A_1$,400,-1000
1,140,RA,7.708535960233264e-14,$A_1$,400,-1000
1,148,PA,2.9176935778439546e-13,$A_1$,400,-1000
1,148,RA,8.679692592373e-14,$A_1$,400,-1000
1,157,PA,3.081162491054733e-14,$A_1$,400,-1000
1,157,RA,8.755509526837347e-14,$A_1$,400,-1000
1,165,PA,2.6383361547896944e-14,$A_1$,400,-1000
1,165,RA,6.028043648990434e-14,$A_1$,400,-1000
1,173,PA,2.6375003434606518e-14,$A_1$,400,-1000
1,173,RA,7.701133403013979e-14,$A_1$,400,-1000
1,182,PA,2.636392697476766e-14,$A_1$,400,-1000
1,182,RA,7.198064864650271e-14,$A_1$,400,-1000
1,190,PA,2.6356006327916825e-14,$A_1$,400,-1000
1,190,RA,7.099928469064335e-14,$A_1$,400,-1000
1,199,PA,2.6269157570919878e-14,$A_1$,400,-1000
1,199,RA,7.225634599563899e-14,$A_1$,400,-1000
1,207,PA,2.6268102441485613e-14,$A_1$,400,-1000
1,207,RA,7.249697689563733e-14,$A_1$,400,-1000
1,216,PA,2.6270879509601e-14,$A_1$,400,-1000
1,216,RA,7.08845459032538e-14,$A_1$,400,-1000
1,224,PA,2.6269053517709465e-14,$A_1$,400,-1000
1,224,RA,7.085657785985289e-14,$A_1$,400,-1000
1,233,PA,2.6267755882771828e-14,$A_1$,400,-1000
1,233,RA,7.085728305773138e-14,$A_1$,400,-1000
1,241,PA,2.626864494724421e-14,$A_1$,400,-1000
1,241,RA,7.085728305773138e-14,$A_1$,400,-1000
1,250,PA,2.626864494724421e-14,$A_1$,400,-1000
1,250,RA,7.085728305773138e-14,$A_1$,400,-1000
2,5,PA,0.24743335015125006,$A_1$,400,-1000
2,5,RA,0.0002846346836382826,$A_1$,400,-1000
2,13,PA,0.07541271681212026,$A_1$,400,-1000
2,13,RA,2.5369079981458696e-07,$A_1$,400,-1000
2,21,PA,0.02660909409006037,$A_1$,400,-1000
2,21,RA,9.450669656836794e-10,$A_1$,400,-1000
2,30,PA,0.007690506101321592,$A_1$,400,-1000
2,30,RA,1.0871505794879902e-12,$A_1$,400,-1000
2,38,PA,0.0025605304710976224,$A_1$,400,-1000
2,38,RA,5.6203070655847135e-14,$A_1$,400,-1000
2,47,PA,0.0006479596187191493,$A_1$,400,-1000
2,47,RA,1.0137449130935175e-13,$A_1$,400,-1000
2,55,PA,0.0001688280749200223,$A_1$,400,-1000
2,55,RA,3.692530867011137e-14,$A_1$,400,-1000
2,64,PA,3.2679239191398543e-05,$A_1$,400,-1000
2,64,RA,2.5790437525718358e-14,$A_1$,400,-1000
2,72,PA,7.208858275888848e-06,$A_1$,400,-1000
2,72,RA,4.3853813910747935e-14,$A_1$,400,-1000
2,81,PA,1.1525046224780857e-06,$A_1$,400,-1000
2,81,RA,6.312178678417194e-14,$A_1$,400,-1000
2,89,PA,2.0476279072683132e-07,$A_1$,400,-1000
2,89,RA,2.6654176138723384e-14,$A_1$,400,-1000
2,97,PA,3.019894854231212e-08,$A_1$,400,-1000
2,97,RA,2.5931321611216297e-14,$A_1$,400,-1000
2,106,PA,3.5111681165397346e-09,$A_1$,400,-1000
2,106,RA,2.7627392109069743e-14,$A_1$,400,-1000
2,114,PA,4.2222204530954e-10,$A_1$,400,-1000
2,114,RA,2.7608244700310978e-14,$A_1$,400,-1000
2,123,PA,3.761058410760197e-11,$A_1$,400,-1000
2,123,RA,2.7608244700310978e-14,$A_1$,400,-1000
2,131,PA,3.71716540165352e-12,$A_1$,400,-1000
2,131,RA,2.3952382640971468e-14,$A_1$,400,-1000
2,140,PA,2.370948891675467e-13,$A_1$,400,-1000
2,140,RA,1.8438244088058794e-14,$A_1$,400,-1000
2,148,PA,5.219202211104752e-14,$A_1$,400,-1000
2,148,RA,1.5487004320799355e-14,$A_1$,400,-1000
2,157,PA,4.8656823125899583e-14,$A_1$,400,-1000
2,157,RA,1.579135392512677e-14,$A_1$,400,-1000
2,165,PA,4.8831904103071654e-14,$A_1$,400,-1000
2,165,RA,2.72713185880037e-14,$A_1$,400,-1000
2,173,PA,4.88361890920837e-14,$A_1$,400,-1000
2,173,RA,2.331477624685827e-14,$A_1$,400,-1000
2,182,PA,4.8840912277057463e-14,$A_1$,400,-1000
2,182,RA,2.6866184026509812e-14,$A_1$,400,-1000
2,190,PA,4.88421974342696e-14,$A_1$,400,-1000
2,190,RA,2.6147680063936308e-14,$A_1$,400,-1000
2,199,PA,4.88576926927995e-14,$A_1$,400,-1000
2,199,RA,2.2309162381304247e-14,$A_1$,400,-1000
2,207,PA,4.8856607515061476e-14,$A_1$,400,-1000
2,207,RA,2.5509117879609493e-14,$A_1$,400,-1000
2,216,PA,4.885523271258962e-14,$A_1$,400,-1000
2,216,RA,2.7599979492236177e-14,$A_1$,400,-1000
2,224,PA,4.8856594921911335e-14,$A_1$,400,-1000
2,224,RA,2.7608684358517972e-14,$A_1$,400,-1000
2,233,PA,4.885736255829169e-14,$A_1$,400,-1000
2,233,RA,2.7608244700310978e-14,$A_1$,400,-1000
2,241,PA,4.885736255829169e-14,$A_1$,400,-1000
2,241,RA,2.7608244700310978e-14,$A_1$,400,-1000
2,250,PA,4.885736255829169e-14,$A_1$,400,-1000
2,250,RA,2.7608244700310978e-14,$A_1$,400,-1000
3,5,PA,0.20458660558677738,$A_1$,400,-1000
3,5,RA,0.0003813265997276199,$A_1$,400,-1000
3,13,PA,0.059132162283407265,$A_1$,400,-1000
3,13,RA,5.4999124992774106e-08,$A_1$,400,-1000
3,21,PA,0.017939355362590146,$A_1$,400,-1000
3,21,RA,2.8000224097990495e-10,$A_1$,400,-1000
3,30,PA,0.0044148603089020294,$A_1$,400,-1000
3,30,RA,2.463920016076371e-13,$A_1$,400,-1000
3,38,PA,0.0012723106620915945,$A_1$,400,-1000
3,38,RA,1.2092334585359811e-13,$A_1$,400,-1000
3,47,PA,0.0002732224797899341,$A_1$,400,-1000
3,47,RA,8.873661623801803e-14,$A_1$,400,-1000
3,55,PA,6.241420821335059e-05,$A_1$,400,-1000
3,55,RA,1.33839558409269e-13,$A_1$,400,-1000
3,64,PA,1.045126780380545e-05,$A_1$,400,-1000
3,64,RA,1.4812052455180314e-13,$A_1$,400,-1000
3,72,PA,2.032719584027708e-06,$A_1$,400,-1000
3,72,RA,1.2993830672405472e-13,$A_1$,400,-1000
3,81,PA,2.8281198697924815e-07,$A_1$,400,-1000
3,81,RA,1.1676259072321927e-13,$A_1$,400,-1000
3,89,PA,4.4721485906958146e-08,$A_1$,400,-1000
3,89,RA,1.4474741869752476e-13,$A_1$,400,-1000
3,97,PA,5.898777634716061e-09,$A_1$,400,-1000
3,97,RA,1.4410755747423625e-13,$A_1$,400,-1000
3,106,PA,6.062505617401007e-10,$A_1$,400,-1000
3,106,RA,1.4412162868448242e-13,$A_1$,400,-1000
3,114,PA,6.580824905157252e-11,$A_1$,400,-1000
3,114,RA,1.4411685094095525e-13,$A_1$,400,-1000
3,123,PA,5.253416439233806e-12,$A_1$,400,-1000
3,123,RA,1.4411685094095525e-13,$A_1$,400,-1000
3,131,PA,4.906946821275932e-13,$A_1$,400,-1000
3,131,RA,1.4359436327117453e-13,$A_1$,400,-1000
3,140,PA,1.2512053167087333e-13,$A_1$,400,-1000
3,140,RA,1.4741370355067807e-13,$A_1$,400,-1000
3,148,PA,1.2151575496672124e-13,$A_1$,400,-1000
3,148,RA,1.4954834654810885e-13,$A_1$,400,-1000
3,157,PA,1.21474567048755e-13,$A_1$,400,-1000
3,157,RA,1.5220827973662317e-13,$A_1$,400,-1000
3,165,PA,1.2146651862061315e-13,$A_1$,400,-1000
3,165,RA,1.4439245897206097e-13,$A_1$,400,-1000
3,173,PA,1.214679744116065e-13,$A_1$,400,-1000
3,173,RA,1.4804961865815697e-13,$A_1$,400,-1000
3,182,PA,1.2146869334652982e-13,$A_1$,400,-1000
3,182,RA,1.4424771842520732e-13,$A_1$,400,-1000
3,190,PA,1.2146867270672816e-13,$A_1$,400,-1000
3,190,RA,1.4496065236858485e-13,$A_1$,400,-1000
3,199,PA,1.2144738760010027e-13,$A_1$,400,-1000
3,199,RA,1.4478329399676498e-13,$A_1$,400,-1000
3,207,PA,1.2144738760010027e-13,$A_1$,400,-1000
3,207,RA,1.4805607048143105e-13,$A_1$,400,-1000
3,216,PA,1.2144738760010027e-13,$A_1$,400,-1000
3,216,RA,1.4415617642812473e-13,$A_1$,400,-1000
3,224,PA,1.214467558414749e-13,$A_1$,400,-1000
3,224,RA,1.4414669948855402e-13,$A_1$,400,-1000
3,233,PA,1.214467558414749e-13,$A_1$,400,-1000
3,233,RA,1.4414669948855402e-13,$A_1$,400,-1000
3,241,PA,1.214473802458814e-13,$A_1$,400,-1000
3,241,RA,1.4414669948855402e-13,$A_1$,400,-1000
3,250,PA,1.214473802458814e-13,$A_1$,400,-1000
3,250,RA,1.4414669948855402e-13,$A_1$,400,-1000
1,5,PA,39207.94693227021,Estimation #2,400,-1000
1,13,PA,1988.0318297197318,Estimation #2,400,-1000
1,21,PA,379.39624385508995,Estimation #2,400,-1000
1,30,PA,90.13930665925402,Estimation #2,400,-1000
1,38,PA,28.702665448385638,Estimation #2,400,-1000
1,47,PA,8.226047673591827,Estimation #2,400,-1000
1,55,PA,2.6723250926938045,Estimation #2,400,-1000
1,64,PA,0.7200023668536945,Estimation #2,400,-1000
1,72,PA,0.2117709767398867,Estimation #2,400,-1000
1,81,PA,0.04942993861016921,Estimation #2,400,-1000
1,89,PA,0.012553438852366653,Estimation #2,400,-1000
1,97,PA,0.0029487189266213768,Estimation #2,400,-1000
1,106,PA,0.0005239214382234891,Estimation #2,400,-1000
1,114,PA,0.00010303447934951135,Estimation #2,400,-1000
1,123,PA,1.4890239962465302e-05,Estimation #2,400,-1000
1,131,PA,2.4255712381171025e-06,Estimation #2,400,-1000
1,140,PA,2.8238941977093597e-07,Estimation #2,400,-1000
1,148,PA,3.784040647449717e-08,Estimation #2,400,-1000
1,157,PA,3.5263977810609528e-09,Estimation #2,400,-1000
1,165,PA,3.868871949511559e-10,Estimation #2,400,-1000
1,173,PA,3.858620398360706e-11,Estimation #2,400,-1000
1,182,PA,2.572169034105129e-12,Estimation #2,400,-1000
1,190,PA,2.0906655553929857e-13,Estimation #2,400,-1000
1,199,PA,1.1056410451781893e-14,Estimation #2,400,-1000
1,207,PA,7.307882634398393e-16,Estimation #2,400,-1000
1,216,PA,3.059525468375877e-17,Estimation #2,400,-1000
1,224,PA,1.6417159219532007e-18,Estimation #2,400,-1000
1,233,PA,5.432149812963576e-20,Estimation #2,400,-1000
1,241,PA,2.3632661469088318e-21,Estimation #2,400,-1000
1,250,PA,6.171999513484537e-23,Estimation #2,400,-1000
0,5,PA,0.9840807778017546,$A_2$,400,-1000
0,5,RA,7.834089783830345e-07,$A_2$,400,-1000
0,13,PA,0.07688354013978295,$A_2$,400,-1000
0,13,RA,4.4020045501624756e-14,$A_2$,400,-1000
0,21,PA,0.01704276747680378,$A_2$,400,-1000
0,21,RA,7.461521953803594e-14,$A_2$,400,-1000
0,30,PA,0.0003520704847585864,$A_2$,400,-1000
0,30,RA,8.83759283789245e-15,$A_2$,400,-1000
0,38,PA,5.164297857266409e-05,$A_2$,400,-1000
0,38,RA,6.585833921119033e-14,$A_2$,400,-1000
0,47,PA,6.400101970293237e-06,$A_2$,400,-1000
0,47,RA,5.6300179730191745e-14,$A_2$,400,-1000
0,55,PA,1.1467253567416983e-07,$A_2$,400,-1000
0,55,RA,1.9972022342073396e-14,$A_2$,400,-1000
0,64,PA,3.1572462156760723e-09,$A_2$,400,-1000
0,64,RA,1.9971305064327938e-14,$A_2$,400,-1000
0,72,PA,4.687734656330117e-11,$A_2$,400,-1000
0,72,RA,2.067291593937703e-14,$A_2$,400,-1000
0,81,PA,1.9252495934528802e-13,$A_2$,400,-1000
0,81,RA,2.067291593937703e-14,$A_2$,400,-1000
0,89,PA,1.2279503390935922e-14,$A_2$,400,-1000
0,89,RA,2.067291593937703e-14,$A_2$,400,-1000
0,97,PA,1.2254947935344083e-14,$A_2$,400,-1000
0,97,RA,2.067291593937703e-14,$A_2$,400,-1000
0,106,PA,1.2080581934693655e-14,$A_2$,400,-1000
0,106,RA,1.9927093969007573e-14,$A_2$,400,-1000
0,114,PA,1.2080192968996232e-14,$A_2$,400,-1000
0,114,RA,1.9927093969007573e-14,$A_2$,400,-1000
0,123,PA,1.2080192968996232e-14,$A_2$,400,-1000
0,123,RA,1.9927093969007573e-14,$A_2$,400,-1000
0,131,PA,4.2214227973747255e-15,$A_2$,400,-1000
0,131,RA,7.215391895432756e-14,$A_2$,400,-1000
0,140,PA,5.967598641127896e-15,$A_2$,400,-1000
0,140,RA,1.7247474369913147e-14,$A_2$,400,-1000
0,148,PA,1.2041273144560024e-14,$A_2$,400,-1000
0,148,RA,5.051554195418052e-14,$A_2$,400,-1000
0,157,PA,1.2058683743270926e-14,$A_2$,400,-1000
0,157,RA,6.116378902237907e-14,$A_2$,400,-1000
0,165,PA,1.2077327471045713e-14,$A_2$,400,-1000
0,165,RA,5.178335449769148e-14,$A_2$,400,-1000
0,173,PA,1.2077327471045713e-14,$A_2$,400,-1000
0,173,RA,1.992697696591534e-14,$A_2$,400,-1000
0,182,PA,1.2077327471045713e-14,$A_2$,400,-1000
0,182,RA,1.9928037014382443e-14,$A_2$,400,-1000
0,190,PA,1.2077327471045713e-14,$A_2$,400,-1000
0,190,RA,1.9927981281832307e-14,$A_2$,400,-1000
0,199,PA,1.2080403885639954e-14,$A_2$,400,-1000
0,199,RA,1.9927093969007573e-14,$A_2$,400,-1000
0,207,PA,1.2080403885639954e-14,$A_2$,400,-1000
0,207,RA,1.9927093969007573e-14,$A_2$,400,-1000
0,216,PA,1.2080403885639954e-14,$A_2$,400,-1000
0,216,RA,1.9927093969007573e-14,$A_2$,400,-1000
0,224,PA,1.2080403885639954e-14,$A_2$,400,-1000
0,224,RA,1.9927093969007573e-14,$A_2$,400,-1000
0,233,PA,1.208001491420951e-14,$A_2$,400,-1000
0,233,RA,1.9927093969007573e-14,$A_2$,400,-1000
0,241,PA,1.208001491420951e-14,$A_2$,400,-1000
0,241,RA,1.9927093969007573e-14,$A_2$,400,-1000
0,250,PA,1.208001491420951e-14,$A_2$,400,-1000
0,250,RA,1.9927093969007573e-14,$A_2$,400,-1000
1,5,PA,0.6882448374700041,$A_2$,400,-1000
1,5,RA,5.617543726812932e-07,$A_2$,400,-1000
1,13,PA,0.04078468036586431,$A_2$,400,-1000
1,13,RA,7.896256928342832e-15,$A_2$,400,-1000
1,21,PA,0.011193225547394292,$A_2$,400,-1000
1,21,RA,4.152490014515803e-14,$A_2$,400,-1000
1,30,PA,0.00021268659380588322,$A_2$,400,-1000
1,30,RA,1.4126902228085248e-14,$A_2$,400,-1000
1,38,PA,2.732041449786412e-05,$A_2$,400,-1000
1,38,RA,1.637307658705274e-14,$A_2$,400,-1000
1,47,PA,2.886732582044662e-06,$A_2$,400,-1000
1,47,RA,1.3918691930430385e-14,$A_2$,400,-1000
1,55,PA,4.855466331368718e-08,$A_2$,400,-1000
1,55,RA,6.922859868164765e-15,$A_2$,400,-1000
1,64,PA,1.1957030896403502e-09,$A_2$,400,-1000
1,64,RA,6.923844044186126e-15,$A_2$,400,-1000
1,72,PA,1.636840540030359e-11,$A_2$,400,-1000
1,72,RA,6.45154320935989e-15,$A_2$,400,-1000
1,81,PA,6.327616163489121e-14,$A_2$,400,-1000
1,81,RA,6.4518331005227134e-15,$A_2$,400,-1000
1,89,PA,1.4677373677291963e-14,$A_2$,400,-1000
1,89,RA,6.4518331005227134e-15,$A_2$,400,-1000
1,97,PA,1.455025387421939e-14,$A_2$,400,-1000
1,97,RA,6.436944674792674e-15,$A_2$,400,-1000
1,106,PA,1.469652741723262e-14,$A_2$,400,-1000
1,106,RA,6.779988948029992e-15,$A_2$,400,-1000
1,114,PA,1.4696201764136126e-14,$A_2$,400,-1000
1,114,RA,6.779988948029992e-15,$A_2$,400,-1000
1,123,PA,1.4696201764136126e-14,$A_2$,400,-1000
1,123,RA,6.779988948029992e-15,$A_2$,400,-1000
1,131,PA,8.091970612067565e-15,$A_2$,400,-1000
1,131,RA,1.972047745688832e-14,$A_2$,400,-1000
1,140,PA,1.5048618902815377e-14,$A_2$,400,-1000
1,140,RA,1.9249591121624354e-14,$A_2$,400,-1000
1,148,PA,1.46728317449959e-14,$A_2$,400,-1000
1,148,RA,1.766104701886751e-14,$A_2$,400,-1000
1,157,PA,1.4670415789914176e-14,$A_2$,400,-1000
1,157,RA,1.1984257997582222e-14,$A_2$,400,-1000
1,165,PA,1.468297604668088e-14,$A_2$,400,-1000
1,165,RA,1.469231399188255e-14,$A_2$,400,-1000
1,173,PA,1.468295971913464e-14,$A_2$,400,-1000
1,173,RA,6.782091648578937e-15,$A_2$,400,-1000
1,182,PA,1.468294570753793e-14,$A_2$,400,-1000
1,182,RA,6.782408007234687e-15,$A_2$,400,-1000
1,190,PA,1.468294570753793e-14,$A_2$,400,-1000
1,190,RA,6.782408007234687e-15,$A_2$,400,-1000
1,199,PA,1.469652741723262e-14,$A_2$,400,-1000
1,199,RA,6.779988948029992e-15,$A_2$,400,-1000
1,207,PA,1.469652741723262e-14,$A_2$,400,-1000
1,207,RA,6.779988948029992e-15,$A_2$,400,-1000
1,216,PA,1.469652741723262e-14,$A_2$,400,-1000
1,216,RA,6.779988948029992e-15,$A_2$,400,-1000
1,224,PA,1.469652741723262e-14,$A_2$,400,-1000
1,224,RA,6.779988948029992e-15,$A_2$,400,-1000
1,233,PA,1.4696201764136126e-14,$A_2$,400,-1000
1,233,RA,6.779988948029992e-15,$A_2$,400,-1000
1,241,PA,1.4696201764136126e-14,$A_2$,400,-1000
1,241,RA,6.779988948029992e-15,$A_2$,400,-1000
1,250,PA,1.4696201764136126e-14,$A_2$,400,-1000
1,250,RA,6.779988948029992e-15,$A_2$,400,-1000
2,5,PA,0.568699833652366,$A_2$,400,-1000
2,5,RA,4.85511644205234e-07,$A_2$,400,-1000
2,13,PA,0.0318979645376946,$A_2$,400,-1000
2,13,RA,1.7997456362238698e-14,$A_2$,400,-1000
2,21,PA,0.008473541514300093,$A_2$,400,-1000
2,21,RA,1.540055118701077e-14,$A_2$,400,-1000
2,30,PA,0.00015133224561632755,$A_2$,400,-1000
2,30,RA,4.089941548979716e-15,$A_2$,400,-1000
2,38,PA,1.767707325048131e-05,$A_2$,400,-1000
2,38,RA,2.3441454862621008e-14,$A_2$,400,-1000
2,47,PA,1.668147251073319e-06,$A_2$,400,-1000
2,47,RA,2.1873045633269016e-14,$A_2$,400,-1000
2,55,PA,2.673635563663615e-08,$A_2$,400,-1000
2,55,RA,1.183545598291086e-14,$A_2$,400,-1000
2,64,PA,6.066315898576147e-10,$A_2$,400,-1000
2,64,RA,1.1845271651307287e-14,$A_2$,400,-1000
2,72,PA,7.817482526527053e-12,$A_2$,400,-1000
2,72,RA,1.1868776870705532e-14,$A_2$,400,-1000
2,81,PA,2.7820664481778707e-14,$A_2$,400,-1000
2,81,RA,1.1868776870705532e-14,$A_2$,400,-1000
2,89,PA,3.752798355911282e-15,$A_2$,400,-1000
2,89,RA,1.1868776870705532e-14,$A_2$,400,-1000
2,97,PA,3.932589605644499e-15,$A_2$,400,-1000
2,97,RA,1.1858076213926652e-14,$A_2$,400,-1000
2,106,PA,3.799674096682694e-15,$A_2$,400,-1000
2,106,RA,1.1760282226662388e-14,$A_2$,400,-1000
2,114,PA,3.798854188629272e-15,$A_2$,400,-1000
2,114,RA,1.1760282226662388e-14,$A_2$,400,-1000
2,123,PA,3.798854188629272e-15,$A_2$,400,-1000
2,123,RA,1.1760282226662388e-14,$A_2$,400,-1000
2,131,PA,2.7916353115298658e-15,$A_2$,400,-1000
2,131,RA,1.918483319769856e-14,$A_2$,400,-1000
2,140,PA,3.912600151092605e-15,$A_2$,400,-1000
2,140,RA,2.4010986257228396e-14,$A_2$,400,-1000
2,148,PA,3.889597859053591e-15,$A_2$,400,-1000
2,148,RA,2.5342329745313192e-14,$A_2$,400,-1000
2,157,PA,3.892821264185235e-15,$A_2$,400,-1000
2,157,RA,2.5356879549753036e-14,$A_2$,400,-1000
2,165,PA,3.886505081200943e-15,$A_2$,400,-1000
2,165,RA,2.3086417851164878e-14,$A_2$,400,-1000
2,173,PA,3.886505081200943e-15,$A_2$,400,-1000
2,173,RA,1.1762840659680104e-14,$A_2$,400,-1000
2,182,PA,3.886505081200943e-15,$A_2$,400,-1000
2,182,RA,1.1761174106852155e-14,$A_2$,400,-1000
2,190,PA,3.886505081200943e-15,$A_2$,400,-1000
2,190,RA,1.1761174106852155e-14,$A_2$,400,-1000
2,199,PA,3.8627038144465765e-15,$A_2$,400,-1000
2,199,RA,1.1760282226662388e-14,$A_2$,400,-1000
2,207,PA,3.8627038144465765e-15,$A_2$,400,-1000
2,207,RA,1.1760282226662388e-14,$A_2$,400,-1000
2,216,PA,3.8627038144465765e-15,$A_2$,400,-1000
2,216,RA,1.1760282226662388e-14,$A_2$,400,-1000
2,224,PA,3.862275385383319e-15,$A_2$,400,-1000
2,224,RA,1.1760282226662388e-14,$A_2$,400,-1000
2,233,PA,3.862275385383319e-15,$A_2$,400,-1000
2,233,RA,1.1760282226662388e-14,$A_2$,400,-1000
2,241,PA,3.862275385383319e-15,$A_2$,400,-1000
2,241,RA,1.1760282226662388e-14,$A_2$,400,-1000
2,250,PA,3.862275385383319e-15,$A_2$,400,-1000
2,250,RA,1.1760282226662388e-14,$A_2$,400,-1000
3,5,PA,0.4921616918354014,$A_2$,400,-1000
3,5,RA,7.272017528914623e-08,$A_2$,400,-1000
3,13,PA,0.026871641177095208,$A_2$,400,-1000
3,13,RA,2.1143163872163175e-14,$A_2$,400,-1000
3,21,PA,0.006651229051529498,$A_2$,400,-1000
3,21,RA,4.611058848710694e-14,$A_2$,400,-1000
3,30,PA,0.0001123760710939151,$A_2$,400,-1000
3,30,RA,3.1588751744101605e-14,$A_2$,400,-1000
3,38,PA,1.207178573996385e-05,$A_2$,400,-1000
3,38,RA,1.7360789856200244e-14,$A_2$,400,-1000
3,47,PA,1.0321769085440799e-06,$A_2$,400,-1000
3,47,RA,1.9085589382885823e-14,$A_2$,400,-1000
